text,label,date,favorites,retweets,mentions,hashTags,id,subject
"Ivermectina tem eficácia comprovada contra a Covid-19, aponta estudo - Terra Brasil Notícias ",f,2020-08-28 12:10:33+00:00,35.0,84.0,,,1.2993184514551e+18,Ivermectina tem eficácia comprovada contra a Covid
Hidroxicloroquina ou Ivermectina. Eu peguei Covid e a Ivermectina ajudou muito. 1 comprimido para cada 30 kgs. Tome isso por 5 dias. Estará zerada!,f,2020-08-27 11:11:21+00:00,3.0,41.0,,,1.29894116507775e+18,Ivermectina tem eficácia comprovada contra a Covid
"Eu sei que é apenas uma migalha, mas vale o exemplo. No município onde sou médico (Iramaia, BA) tivemos apenas 12 casos (fizemos mais de 300 tratamentos e bloqueios com Ivermectina) e só uma morte, de uma criança de 1,5 anos que faleceu de leucemia e foi atestada como COVID-19.",f,2020-08-24 20:56:28+00:00,15.0,49.0,,,1.29800124900306e+18,Ivermectina tem eficácia comprovada contra a Covid
E o pior... acredita q nas upas de SP ainda usam esse protocolo? Minha cunhada teve covid tem 1mês +ou- e mandaram ela casa c Dipirona!sorte é q ela tem convênio médico e o médico particular iniciou o protocolo c ivermectina e p irmã dela associado c cloroquina!CURADAS E VIVAS!,f,2020-08-23 19:19:18+00:00,10.0,62.0,,,1.29761441103364e+18,Ivermectina tem eficácia comprovada contra a Covid
"A Ivermectina descoberta para uso no combate a vermes, piolhos e outros parasitas, hoje está comprovado cientificamente sua ação antiviral contra dengue, Chikungunia e coronavírus. ENTENDEU, OU PRECISA DESENHAR???",f,2020-08-21 12:19:39+00:00,321.0,1078.0,,,1.29678402540795e+18,Ivermectina tem eficácia comprovada contra a Covid
 #Comprova: Enfermeiro distorce dados para dizer que ivermectina evita mortes pela Covid-19. Não há nenhuma pesquisa que tenha comprovado o sucesso do medicamento no tratamento de pacientes. ,t,2020-08-20 17:14:56+00:00,11.0,24.0,,#Comprova,1.29649594640733e+18,Ivermectina tem eficácia comprovada contra a Covid
>@estadaoverifica É falso que Etiópia e Austrália recomendem ivermectina contra covid-19 ,t,2020-08-20 15:50:00+00:00,14.0,53.0,@estadaoverifica,,1.29647457319439e+18,Ivermectina tem eficácia comprovada contra a Covid
"Esta é pra quem me pergunta se pode tomar Ivermectina, um remédio que não tem comprovação para Covid-19. Você tem certeza que não tem esta variação genética descrita hoje no NEJM? A dose única em um menino de 13 anos causou gravíssima toxicidade cerebral. ",t,2020-08-20 14:26:10+00:00,33.0,181.0,,,1.29645347508634e+18,Ivermectina tem eficácia comprovada contra a Covid
Covid-19: Enfermeiro distorce dados para dizer que ivermectina evita mortes ,t,2020-08-19 23:42:47+00:00,18.0,75.0,,,1.29623116681991e+18,Ivermectina tem eficácia comprovada contra a Covid
"HCQ ela Funciona sim, Minha esposa e minha filha são enfermeira e estão na linha de frente contra o Covid-19. Nós testamos Positivo para o Covid-19, Com dois dias sendo medicados com esses remédios, já não tínhamos mais sintomas algum e estamos curados. HCQ, Ivermectina e AZM.",f,2020-08-19 17:04:08+00:00,16.0,81.0,,,1.29613084168967e+18,Ivermectina tem eficácia comprovada contra a Covid
"Quem acredita que o médico Geraldo Ferreira, presidente do @sinmedrn, tem razão levante a mão: a redução de casos de covid no RN se deve ao sucesso do enfrentamento em Natal com a medicação preventiva, como, por exemplo, ivermectina.",f,2020-08-19 01:22:07+00:00,4.0,75.0,@sinmedrn,,1.29589377467822e+18,Ivermectina tem eficácia comprovada contra a Covid
"O médico e professor Allan Garcês fez relato emocionante, em suas redes, para falar sobre o uso da hidroxicloroquina, azitromicina e ivermectina em seu tratamento contra o Covid. Garcês, que quase assumiu o Ministério da Saúde, fez questão de dizer que o protocolo salvou sua vida",f,2020-08-17 14:34:17+00:00,617.0,2364.0,,,1.29536835436724e+18,Ivermectina tem eficácia comprovada contra a Covid
"Doa a quem doer, mas segue meu depoimento sobre o que vivi qdo estive com COVID-19. Não tenho medo de retaliação, mas falo somente a VERDADE... ESTOU DE SACO CHEIO COM TANTA HIPOCRISIA Deus, Hidroxicloroquina e Ivermectina me curaram, sim... https://m.facebook.com/story.php?story_fbid=3289550334416658&amp",f,,,0.0,,,,
A imprensa está alardeando as 100 mil mortes pelo COVID 19 como a maior tragédia brasileira. Talvez seja. Mas pergunto: quantas vidas teriam sido salvas caso tivesse sido adotado preventiva e/ou prematuramente o protocolo do coquetel de Cloroquina e/ou a Ivermectina?,f,2020-08-13 23:12:36+00:00,19.0,69.0,,,1.29404924516785e+18,Ivermectina tem eficácia comprovada contra a Covid
"Que coisa linda o Sr. Manoel de 100 anos de idade, pedreiro e Pastor, que participou do início da Live do Bolsonaro. Ele é pai de um dos seguranças do Presidente e foi curado de Covid há 2 semanas, usando Azitromicina e Ivermectina. ",f,2020-08-13 22:14:19+00:00,98.0,747.0,,,1.29403457467518e+18,Ivermectina tem eficácia comprovada contra a Covid
"Minha esposa está com Covid. Logo após a confirmação do exame, já iniciamos tratamento com Azitromicina, Cloroquina e Ivermectina! 3° dia de tratamento e ela está ótima! Graças a Deus ",f,2020-08-12 15:07:41+00:00,399.0,2197.0,,,1.29356482168684e+18,Ivermectina tem eficácia comprovada contra a Covid
"A Divina decadência da ANVISA foi pedir receita médica para comprar Ivermectina, que mata vermes. Foi porque muitos usam para prevenir coronavirus, sem efeito colateral??? Urubus de plantão em festa... #Bolsonaro2022",f,2020-08-12 00:46:41+00:00,544.0,2310.0,,#Bolsonaro2022,1.29334814490274e+18,Ivermectina tem eficácia comprovada contra a Covid
"Peguei a COVID e meus sintomas desapareceram 48 horas após o Protocolo de 3 dias de Ivermectina. Insisto em falar porque posso ajudar outras pessoas compartilhando a minha experiência. Não é política, eu testemunhei o efeito da medicação. Contagio, Vacinas, OMS... tudo business!",f,2020-08-11 16:12:21+00:00,925.0,3105.0,,,1.29321870668907e+18,Ivermectina tem eficácia comprovada contra a Covid
"Minha mãe c 83 anos, tratando d 1 câncer n pulmões pegou o COVID-19 Foi internada e tratada c Hidroxicloroquina azitromicina e Ivermectina N precisou ser entubada ficou 8 dias n hosp e hoje teve alta Graças a, 1° a Deus e depois ao trat médico c os medicamentos q citei acima. × ",f,2020-08-11 04:48:53+00:00,667.0,2361.0,,,1.29304670812604e+18,Ivermectina tem eficácia comprovada contra a Covid
"Ivermectina pode ter reduzido casos de covid, diz presidente do Comitê Científico de Natal ",f,2020-08-10 20:45:30+00:00,19.0,79.0,,,1.29292506214061e+18,Ivermectina tem eficácia comprovada contra a Covid
"Acabo de entrar para as estatísticas de curados do Covid. Após tratamento com Hidroxicloroquina,Azitromicina e Ivermectina precocemente. Quantas mortes poderiam ter sido evitadas,com esse tratamento precoce,aos primeiros sintomas?! ",f,2020-08-10 07:44:37+00:00,128.0,326.0,,,1.29272854308078e+18,Ivermectina tem eficácia comprovada contra a Covid
"O q adianta o Min. Saude divulgar a existência de medicamentos q evitam o agravamento dos sintomas do Covid, se a Ivermectina agora só com receita médica? O Pres. @jairbolsonaro poderia deixar claro por que a Anvisa está dificultando o acesso aos + pobres.",f,2020-08-10 00:57:00+00:00,15.0,31.0,@jairbolsonaro,,1.29262596385195e+18,Ivermectina tem eficácia comprovada contra a Covid
"Como a cloroquina, a hidroxicloroquina e a ivermectina, funcionam contra a Covid-19. Segue a thread ",f,2020-08-08 12:13:31+00:00,23.0,66.0,,,1.29207144201268e+18,Ivermectina tem eficácia comprovada contra a Covid
"Todos os meus amigos, atenção, todos os meus amigos, que tiveram covid-19 e apresentaram algum sintoma, tomaram hidroxicloroquina, ivermectina, azitromicina, zinco e vitamina D. Todos sãos e salvos.",f,2020-08-08 03:31:58+00:00,407.0,1493.0,,,1.29194018813087e+18,Ivermectina tem eficácia comprovada contra a Covid
"Uma das maiores cardiologistas de Belém, me disse hoje, que os únicos remédios que curam o Covid são : HCQ, AZC, ivermectina, corticoide e anti coagulante, e chamou os governadores que negaram o acesso aos remédios, de assassinos. Simples assim. Este apresentador é um babaca",f,2020-08-08 01:50:20+00:00,21.0,87.0,,,1.2919146092853e+18,Ivermectina tem eficácia comprovada contra a Covid
"Minha mãe estava com Covid. Foi ao médico, e a orientação dele foi que ""não tomasse nenhum remédio"". Ela contou-me. Pedi-a que comprasse a Ivermectina. Resultado: Recuperou-se. Expliquei que muita gente estava morrendo por falta de um simples remédio. Moro na Bahia.",f,2020-08-08 01:30:21+00:00,30.0,143.0,,,1.29190958308311e+18,Ivermectina tem eficácia comprovada contra a Covid
"Relato sob COVID-19 na minha família!!! Contaminados: 3 idosos 6 adultos 1 criança Curados: 10 Fomos assistidos por Dr. Felipe Neri da Silva”, com protocolo da HIDROXICLOROQUINA + IVERMECTINA + AZITROMICINA + ZINCO QUELATO ",f,2020-08-07 23:37:10+00:00,3197.0,11453.0,,,1.29188109867539e+18,Ivermectina tem eficácia comprovada contra a Covid
"Ivermectina e Hidróxicocloroquina só com receita médica, mas quem quiser maconha e cocaína é só subir o morro, sem preocupação com a polícia, pois o STF proibiu a polícia no morro. Ou seja, você pode se drogar, se viciar, mas não pode tentar se curar da Covid-19.",f,2020-08-07 22:01:26+00:00,3100.0,9444.0,,,1.29185700770477e+18,Ivermectina tem eficácia comprovada contra a Covid
"Circula nas redes sociais um vídeo de um médico que afirma que, por causa da ivermectina, a pandemia de Covid-19 está sob controle na África. Leia: https://bit.ly/3a45gMK. #CoronaVirusFacts #DatosCoronaVirus",f,2020-08-07 21:01:00+00:00,21.0,82.0,,#CoronaVirusFacts #DatosCoronaVirus,1.29184179692272e+18,Ivermectina tem eficácia comprovada contra a Covid
É falso que a Austrália tenha controlado a Covid-19 com ivermectina ,t,2020-08-06 16:35:02+00:00,141.0,814.0,,,1.2914124776501e+18,Ivermectina tem eficácia comprovada contra a Covid
"Ontem meu exame detectou que contraí a covid-19. Dores no corpo e fadiga generalizada. Comecei o tratamento à base de ivermectina e azitromicina. Acordei melhor, mas todo cuidado é pouco. Não menosprezem o potencial de contágio e sugiro evitarem qualquer exposição. Em frente!",f,2020-08-06 13:12:48+00:00,153.0,5973.0,,,1.29136158251414e+18,Ivermectina tem eficácia comprovada contra a Covid
"Na revista @iqciencia já explicamos que homeopatia e ozonioterapia sao bobagem, que HCQ e ivermectina não servem pra COVID... E Itajaí vai e faz. Se a gente escrever que quarentena e rastreamento são inúteis, será que o prefeito finalmente faz a coisa certa? ",t,2020-08-04 01:53:14+00:00,43.0,335.0,@iqciencia,,1.29046578844969e+18,Ivermectina tem eficácia comprovada contra a Covid
"É a mesma coisa em São Paulo. Tive Covid. Sai do hospital com receita de Tylenol e recomendação pra voltar se tivesse febre ou falta de ar. Paguei uma consulta particular e fui tratada com Ivermectina, Azitromicina, Zinco e vitamina D.",f,2020-08-03 23:19:37+00:00,18.0,62.0,,,1.29042712994398e+18,Ivermectina tem eficácia comprovada contra a Covid
Ivermectina causou queda da Covid-19 em Natal O uso do medicamento pela população causou a queda no número de casos e óbitos relacionados ao coronavírus na cidade. https://www.atrombetanews.com.br/2020/08/01/video-ivermectina-causou-queda-da-covid-19-em-natal-garante-medico-e-deputado/,f,2020-08-01 17:43:55+00:00,16.0,32.0,,,1.28961787123707e+18,Ivermectina tem eficácia comprovada contra a Covid
"VÍDEO: Ivermectina causou queda da Covid-19 em Natal, garante médico e deputado https://www.atrombetanews.com.br/2020/08/01/video-ivermectina-causou-queda-da-covid-19-em-natal-garante-medico-e-deputado/",f,2020-08-01 13:57:57+00:00,20.0,37.0,,,1.28956100759814e+18,Ivermectina tem eficácia comprovada contra a Covid
"Hoje, tudo o que a ivermectina é capaz de fazer já está na... bula. E isto não inclui a covid-19 #EstúdioBBC",t,2020-08-01 12:49:26+00:00,33.0,156.0,,#Est,1.2895437630318e+18,Ivermectina tem eficácia comprovada contra a Covid
"É falso que a África tenha controlado pandemia com ivermectina (Via @Comprova) Ao contrário do que afirmam vídeos publicados nas redes sociais, a pandemia de covid-19 não está sob controle no continente africano - https://tinyurl.com/y3wtjhgs",t,2020-08-01 00:07:00+00:00,8.0,33.0,@Comprova,,1.28935188996478e+18,Ivermectina tem eficácia comprovada contra a Covid
"Surto de COVID em um asilo pode ter sido amenizado pelo tratamento profilático com Ivermectina? É plausível. Dos 21 contaminados, 2 falecerem, 1 com 91 anos. http://www.paranagua.pr.gov.br/noticias/noticia438.html",f,2020-07-31 14:48:05+00:00,114.0,626.0,,,1.28921123306582e+18,Ivermectina tem eficácia comprovada contra a Covid
"Um amigo meu, médico, que testou positivo para o Covid19, tomou, segundo ele: Azitromicina ivermectina hidroxicloroquina vitamina D e zinco. Está curado. A doença não evoluiu #BolsonaroTemRazao",f,2020-07-30 21:59:45+00:00,18.0,35.0,,#BolsonaroTemRazao,1.28895747951942e+18,Ivermectina tem eficácia comprovada contra a Covid
É pra vender vacina. Criam um caus. Já temos Os medicamentos que curam O covid-19 que são a Hidroxicloroquina e ainda Ivermectina!!! Funcionam por isso estão sumindo com esses medicamentos e exigindo a compra perante receita. Medicamentos q eram vendidos sem! ,f,2020-07-30 19:32:02+00:00,8.0,20.0,,,1.28892030735768e+18,Ivermectina tem eficácia comprovada contra a Covid
"Com 30 anos de experiência, o médico pneumologista Wagner Malheiros, revela já ter tratado mais de 400 pacientes com covid-19 em estágios iniciais sem internação. Ele revela o segredo: “uma boa parte usou Hidroxicloroquina, outros Ivermectina. ",f,2020-07-30 18:55:33+00:00,1343.0,3627.0,,,1.28891112557318e+18,Ivermectina tem eficácia comprovada contra a Covid
"Dr nunca vamos esquecer quem mandou o povo se trancar em casa e negou o remédio q podia salvar vidas. Família, amigos, usaram ivermectina contra o covid19 e graças a Deus estão bem. Uma amiga enfermeira falou q a família dela tomou Hidroxicloroquina. ",f,2020-07-30 13:06:00+00:00,29.0,64.0,,,1.28882315541975e+18,Ivermectina tem eficácia comprovada contra a Covid
"Tive prova da eficiência da Ivermectina em família. Minha sobrinha e o marido foram infectados pelo Covid19 e, tratados com Ivermectina, tiveram resposta ao tratamento, sem maiores complicações e/ou internações.",f,2020-07-30 00:25:49+00:00,5.0,26.0,,,1.28863185088226e+18,Ivermectina tem eficácia comprovada contra a Covid
"IVERMECTINA REALMENTE MATA COVID-19 EM 2 DIAS COMPROVA ESTUDO ""Eu acredito 100% na eficácia da Ivermectina"" Experimentos realizados em laboratório com culturas de células mostraram que o remédio ivermectina é capaz de eliminar o novo coronavírus em apenas dois dias.",f,2020-07-29 18:35:37+00:00,373.0,933.0,,,1.28854371842599e+18,Ivermectina tem eficácia comprovada contra a Covid
"É só vir ao Amazonas, aqui ninguém respeitou o isolamento, não respeitou quarenta, só tomou hidroxicloroquina com azitromicina, mais zinco e ivermectina , precocemente, resolveu, quase ninguém mais morre de covid aqui,",f,2020-07-28 23:19:46+00:00,33.0,230.0,,,1.28825284213915e+18,Ivermectina tem eficácia comprovada contra a Covid
"Eu tomei por dois meses e ontem testei positivo para covid! Já estou medicada com hidróxicloriquina,azitromicina ,zinco e vitamina D. Estou bem e assintomática. Talvez a ivermectina tenha contribuído para que eu esteja assintomática, mas não evitou que eu me contaminasse.",f,2020-07-28 22:56:15+00:00,8.0,159.0,,,1.28824692199651e+18,Ivermectina tem eficácia comprovada contra a Covid
"O médico Joaquim Inácio de Melo Júnior recebeu alta do hospital Anis Rassi nesta segunda (27), depois de 17 dias de internação, boa parte deles na UTI, ainda com dificuldades para respirar. Joaquim Inácio é o médico que disse à @tvserradourada que ivermectina prevenia covid.",f,2020-07-28 22:00:20+00:00,7.0,56.0,@tvserradourada,,1.28823284898252e+18,Ivermectina tem eficácia comprovada contra a Covid
 Bom argumento para justificar uso de HCQ e ivermectina em COVID ,f,2020-07-28 20:12:03+00:00,4.0,34.0,,,1.28820559834197e+18,Ivermectina tem eficácia comprovada contra a Covid
"Vodka + cloroquina + reza brava + ivermectina + sete pulinhos... Se não der certo, procure um hospital. #COVID19",f,2020-07-28 19:49:09+00:00,2.0,30.0,,#COVID19,1.28819983594701e+18,Ivermectina tem eficácia comprovada contra a Covid
"Hoje em reunião: - Padiente com COVID no pós op, saturando 85%, melhorando com prona espontânea, com decisão de pulsoterapia de corticoide recebeu ivermectina - [18 CIRURGIOES EM UNISSONO] OOOOOH!!!!! - pra strongiloidiase - a",f,2020-07-28 19:34:21+00:00,21.0,655.0,,,1.28819611481927e+18,Ivermectina tem eficácia comprovada contra a Covid
"Já estou tomando ivermectina como precaução e já está combinado com meu médico, caso eu pegue o covid tomar cloroquina e azitromicina!! Ou o STF já proibiu que eu e meu médico podemos decidir o que deve ser feito??",f,2020-07-28 17:46:47+00:00,70.0,676.0,,,1.28816904254989e+18,Ivermectina tem eficácia comprovada contra a Covid
Quantas pessoas precisarão morrer para a escumalha parar de fazer oposição política a medicamentos que funcionam no tratamento da Covid-19? Genocidas são vocês que renegam a ivermectina e a cloroquina.,f,2020-07-28 17:45:10+00:00,26.0,92.0,,,1.28816863774917e+18,Ivermectina tem eficácia comprovada contra a Covid
"Ivermectina não tem benefício contra Covid-19 comprovado em testes com humanos, dizem cientistas. A Prefeitura de Itajaí pode explicar aos seus cidadãos o gasto de R$4,4 milhões com a compra desse medicamento?",t,2020-07-28 15:10:45+00:00,21.0,127.0,,,1.28812977585333e+18,Ivermectina tem eficácia comprovada contra a Covid
"Ivermectina é tão inútil contra o coronavírus como Bolsonaro, concluíram os cientistas.",t,2020-07-27 19:45:37+00:00,1595.0,17753.0,,,1.28783656148105e+18,Ivermectina tem eficácia comprovada contra a Covid
"Ivermectina não tem benefício contra Covid-19 comprovado em testes com humanos, dizem cientistas ",t,2020-07-27 18:35:20+00:00,30.0,73.0,,,1.28781887291824e+18,Ivermectina tem eficácia comprovada contra a Covid
IVERMECTINA REALMENTE MATA COVID-19 EM 2 DIAS COMPROVA ESTUDO!! Os cıentıstαs descobrırαm que dose únıcα de ıvermectınα pode remover todo o RNA do novo coronαvı́rus em um perı́odo de 48 horαs. #Bolsonaro2022 https://terrabrasilnoticias.com/2020/07/27/ivermectina-realmente-mata-covid-19-em-2-dias-comprova-estudo/ via @Direitanordest2,f,2020-07-27 14:55:57+00:00,389.0,661.0,,#Bolsonaro2022,1.28776366241392e+18,Ivermectina tem eficácia comprovada contra a Covid
"""Cientistas descobriram que dose única de ivermectina pode remover todo o RNA do novo coronavírus em um período de 48 horas. Mesmo no primeiro dia, a redução do material genético do vírus é significativo."" https://terrabrasilnoticias.com/2020/07/27/ivermectina-realmente-mata-covid-19-em-2-dias-comprova-estudo/",f,2020-07-27 14:17:25+00:00,3511.0,10000.0,,,1.2877539641178e+18,Ivermectina tem eficácia comprovada contra a Covid
"A Ivermectina está curando quem se infectou com a Covid-19. Já o Gardenal não tem sucesso e fedorentos continuam gritando ""Lula Livre"". https://terrabrasilnoticias.com/2020/07/27/ivermectina-realmente-mata-covid-19-em-2-dias-comprova-estudo/",f,2020-07-27 14:14:10+00:00,57.0,217.0,,,1.28775314994886e+18,Ivermectina tem eficácia comprovada contra a Covid
"A África vem surpreendendo cientistas no combate ao COVID 19, o vírus chinês. São 17 mil óbitos no Continente que conta com 1 bilhão e 200 mil habitantes. Estudos afirmam que a distribuição da Ivermectina, feita pelo Governo, 2 vezes ao ano, é a responsável pelos baixos números. ",f,2020-07-27 00:04:29+00:00,39.0,99.0,,,1.28753931925995e+18,Ivermectina tem eficácia comprovada contra a Covid
"Há vários protocolos p o Covid19 que não é o mesmo da bula q é usado para vermes e piolhos. Como profilaxia, é preciso saber q após 12 dias, a ivermectina foi eliminada totalmente do corpo. Após isso, vc está sujeito a contaminação. Por isso a importância do zinco",f,2020-07-26 23:54:53+00:00,9.0,128.0,,,1.2875369010047e+18,Ivermectina tem eficácia comprovada contra a Covid
NO AR. É falso que ivermectina apresentou bons resultados contra Covid-19 em outros países. https://www.aosfatos.org/noticias/e-falso-que-ivermectina-apresentou-bons-resultados-contra-covid-19-em-outros-paises/ #coronavirusfacts,t,2020-07-26 14:00:01+00:00,376.0,879.0,,#coronavirusfacts,1.28738720053597e+18,Ivermectina tem eficácia comprovada contra a Covid
"Caixas de Ivermectina apreendidas pela PRF, nesta sexta-feira, 24, durante fiscalização em um ônibus de passageiros (Goiânia - Imperatriz), na BR-153, em Colinas do Tocantins. O remédio tem sido usado no tratamento da covid-19, mesmo sem comprovação científica da eficácia. ",t,2020-07-25 23:34:22+00:00,3.0,71.0,,,1.28716934992144e+18,Ivermectina tem eficácia comprovada contra a Covid
"O remédio IVERMECTINA agora precisa de receita para a população comprar, começa a ser controlado, sabem o motivo? Ser barato, ajudar o combate ao coronavírus e atrapalhar os interesses dos corruptos! O Brasil precisa de vocês, fiquem atentos a POLÍTICA.",f,2020-07-25 17:02:12+00:00,37.0,129.0,,,1.28707065863206e+18,Ivermectina tem eficácia comprovada contra a Covid
"Essa com certeza já é a melhor notícia do dia: ""Segundo informações, a equipe médica da presidência, constatou que o presidente está curado da Covid-19"" . Depois de Deus, quem curou o Bonoro, foram: Hidroxicloroquina + Azitromicina + Ivermectina + Zinco. Pra guerra, capitão!",f,2020-07-25 12:24:19+00:00,51.0,176.0,,,1.28700072797034e+18,Ivermectina tem eficácia comprovada contra a Covid
É #FAKE que cascas da laranja e do limão contenham princípios da cloroquina e da ivermectina e curem a Covid-19 https://oglobo.globo.com/fato-ou-fake/e-fake-que-cascas-da-laranja-do-limao-contenham-principios-da-cloroquina-da-ivermectina-curem-covid-19-24550067?utm_source=Twitter&amp,t,,,0.0,,,,
"Parente próximo, profissional de saúde, foi na onda da ivermectina junto com a família toda, praticamente todos da área tb. Infelizmente, pegou a covid e foi entubado hoje. Mais uma prova que a substância não funciona, gente. Se cuidem! ",t,2020-07-24 21:40:51+00:00,11.0,67.0,,,1.28677839534756e+18,Ivermectina tem eficácia comprovada contra a Covid
É #FAKE que cascas da laranja e do limão contenham princípios da cloroquina e da ivermectina e curem a Covid-19 https://glo.bo/3fYmv4f #FatoOuFake,t,2020-07-24 20:55:38+00:00,23.0,142.0,,#FAKE #FatoOuFake,1.28676701693068e+18,Ivermectina tem eficácia comprovada contra a Covid
"No Brasil - Hidroxicloroquina pode curar do covid... - Retira das farmácias! - Olha, Ivermectina funciona... - Proíbe a venda sem receita! Torcendo pra não inventarem nenhum vírus que cura com água, senão a gente tá ph0dido",f,2020-07-24 20:35:20+00:00,23.0,97.0,,,1.28676190815516e+18,Ivermectina tem eficácia comprovada contra a Covid
Uma semana de enfrentamento ao Covid. O protocolo azitromicina+hidroxicloroquina+ivermectina fez toda a diferença. Muito obrigado por todas as orações e mensagens de apoio. ,f,2020-07-24 16:43:44+00:00,1282.0,8331.0,,,1.28670362588935e+18,Ivermectina tem eficácia comprovada contra a Covid
"Ivermectina e HCQ só com receita médica, mas quem quiser maconha e cocaína é só subir o morro, sem preocupação com a polícia, pois o STF proibiu. Ou seja, você pode se drogar e se viciar, mas não pode tentar se curar da COVID-19. ",f,2020-07-24 16:26:25+00:00,103.0,154.0,,,1.28669926566707e+18,Ivermectina tem eficácia comprovada contra a Covid
"|@anvisa_oficial publicou regras de proibição da venda em farmácias de hidroxicloroquina, nitazoxanida e ivermectina. Esses medicamentos são normalmente usados no tratamento da covid19. Sabemos o por que!!!",f,2020-07-24 14:43:23+00:00,40.0,128.0,@anvisa_oficial,,1.28667333568284e+18,Ivermectina tem eficácia comprovada contra a Covid
"""Sem eficácia comprovada contra Covid-19, ivermectina terá venda controlada"" É justamente pq a eficácia é comprovada na prática de quem se curou! Por isso querem dufilcutar o acesso do povo a esses remédios. Bando de genocidas FDPs Mundo cão!!! ",f,2020-07-24 14:19:00+00:00,116.0,274.0,,,1.28666720196201e+18,Ivermectina tem eficácia comprovada contra a Covid
"Algumas observações clínicas têm sugerido (e apenas sugerido) que a ivermectina pode ser eficaz no combate à CoViD-19 e mesmo para a sua prevenção. Então, a ANVISA proíbe a venda sem receita. Caso a hipótese se confirme, quantos morrerão pela burocracia? Só para pensar.",f,2020-07-24 14:10:19+00:00,163.0,756.0,,,1.28666501449401e+18,Ivermectina tem eficácia comprovada contra a Covid
Também entraram na lista os vermífugos nitazoxanida e ivermectina. Os medicamentos não tem comprovação científica contra o coronavírus. ,t,2020-07-24 13:41:05+00:00,25.0,131.0,,,1.286657657429e+18,Ivermectina tem eficácia comprovada contra a Covid
"Alguém avisa a Anvisa, que a pessoa infectada por Covid-19 precisar ser curada, e que IVERMECTINA não é droga. Ivermectina só pode ser vendido com receita médica, decide Anvisa https://www.agoranoticiasbrasil.com.br/ivermectina-so-pode-ser-vendido-com-receita-medica-decide-anvisa/ via @AgoraNoticiasBr",f,2020-07-24 12:59:04+00:00,75.0,133.0,@agoranoticiasbr,,1.28664708373543e+18,Ivermectina tem eficácia comprovada contra a Covid
"Ivermectina passa agora a ser vendida somente com receita médica! Assim como a hidroxicloquina, que sempre foi vendida sem a exigência de receita, até abril deste ano, quando foi constatada sua eficácia nas primeiras fases da COVID. Por que dificultam?",f,2020-07-24 11:41:13+00:00,915.0,3660.0,,,1.2866274953375e+18,Ivermectina tem eficácia comprovada contra a Covid
" Anvisa determina que ivermectina, cuja eficácia contra Covid-19 não é comprovada, tenha venda controlada no Brasil ",t,2020-07-24 11:32:21+00:00,15.0,109.0,,,1.28662526219777e+18,Ivermectina tem eficácia comprovada contra a Covid
"Isso é um absurdo, já está provado que se ao invés dos milhares gastos, superfaturados e desviados dos hospitais de campanha, fosse dado ao povo Cloroquina e Ivermectina nos primeiros dias de sintoma da covid-19, teríamos milhares de vidas salvas. ",f,2020-07-24 08:33:44+00:00,457.0,1980.0,,,1.2865803131672e+18,Ivermectina tem eficácia comprovada contra a Covid
"Com a restrição, a Anvisa quer impedir que a ivermectina seja vendida indiscriminadamente. Procura disparou no país após divulgação da substância como uma suposta prevenção ou cura para covid-19, mesmo sem comprovações científicas. ",t,2020-07-24 03:32:57+00:00,80.0,276.0,,,1.28650461863001e+18,Ivermectina tem eficácia comprovada contra a Covid
"Ao invés de chamarem as pessoas que fazem uso da ivermectina e HCQ como prevenção e/ou tratamento p/ Covid para pesquisa p/o GOV, dificultam o acesso aos medicamentos. Milhares ou até milhões poderiam dar depoimento sobre o uso destes. @anvisa_oficial @minsaude @jairbolsonaro",f,2020-07-24 02:39:32+00:00,29.0,85.0,@anvisa_oficial @minsaude @jairbolsonaro,,1.28649117654841e+18,Ivermectina tem eficácia comprovada contra a Covid
Ivermectina terá venda controlada após onda de rumores sobre tratamento para covid-19 https://bbc.in/2BozXze,t,2020-07-24 00:12:50+00:00,129.0,442.0,,,1.28645425571347e+18,Ivermectina tem eficácia comprovada contra a Covid
"Anvisa aperta o controle sobre compra de ivermectina. Como a hidroxicloroquina, não há eficácia comprovado do do vermífugo no tratamento da Covid-19. O objetivo da Anvisa é justamente evitar a venda indiscriminada do produto. ",t,2020-07-23 20:43:49+00:00,45.0,194.0,,,1.28640165740902e+18,Ivermectina tem eficácia comprovada contra a Covid
"Anvisa passa a exigir retenção de receita para venda de ivermectina em farmácias Medida ocorre em meio a alta na procura pelo vermífugo, cuja eficácia contra Covid-19 não é comprovada ",t,2020-07-23 20:33:17+00:00,17.0,112.0,,,1.28639900558135e+18,Ivermectina tem eficácia comprovada contra a Covid
"Com a restrição, a Anvisa quer impedir que a ivermectina seja vendida indiscriminadamente. Procura disparou no país após divulgação da substância como uma suposta prevenção ou cura para covid-19, mesmo sem comprovações científicas. ",t,2020-07-23 20:24:11+00:00,19.0,96.0,,,1.28639671659027e+18,Ivermectina tem eficácia comprovada contra a Covid
"tive covid-19, e não consegui HCQ, mas consegui ivermectina e aliei junto da azitromicina e suplementos com zinco, e apesar de algumas sequelas no pulmão ainda presentes, consegui me recuperar muito rapidamente negar a cloroquina e a ivermectina a milhares de pessoas é genocídio ",f,2020-07-23 19:36:44+00:00,15.0,31.0,,,1.2863847722359e+18,Ivermectina tem eficácia comprovada contra a Covid
